calisan_id,yas,departman,pozisyon,kidem_yili,aylik_maas,performans_puani,devamsizlik_gun,fazla_mesai,son_terfi_yili,egitim_saat,is_tatmini,calisma_modeli,sehir,ayrildi
1744,41,IK,Junior,4,36400,74,3,Evet,4,56,5,Ofis,Izmir,0
1745,33,Satis,Uzman,10,51200,76,16,Hayir,6,9,1,Ofis,Istanbul,0
1746,24,Satis,Junior,9,39800,81,20,Evet,5,3,3,Hibrit,Bursa,1
1747,45,Yazilim,Uzman,10,49100,70,15,Hayir,2,28,3,Hibrit,Ankara,0
1748,46,Yazilim,Kidemli,10,64200,85,18,Hayir,3,7,5,Ofis,Istanbul,0
1749,56,IK,Uzman,18,65400,78,10,Hayir,5,4,2,Hibrit,Ankara,0
1750,27,Satis,Kidemli,2,49700,51,12,Hayir,2,49,2,Uzaktan,Bursa,1
1751,49,Operasyon,Junior,5,33000,67,13,Evet,0,39,3,Ofis,Istanbul,1
1752,22,Operasyon,Junior,8,40900,83,7,Hayir,4,45,5,Ofis,Istanbul,0
1753,45,Satis,Junior,14,45800,97,21,Hayir,1,5,3,Ofis,Istanbul,0
1754,57,Pazarlama,Yonetici,13,82500,64,9,Evet,3,20,2,Hibrit,Istanbul,1
1755,45,Finans,Junior,7,37600,86,5,Hayir,5,15,3,Hibrit,Bursa,0
1756,41,Pazarlama,Uzman,1,36100,55,11,Evet,1,55,2,Hibrit,Istanbul,0
1757,45,Satis,Kidemli,12,68900,93,5,Hayir,0,33,1,Hibrit,Ankara,1
1758,23,Yazilim,Kidemli,18,71400,80,2,Evet,7,37,3,Ofis,Izmir,0
1759,37,Pazarlama,Kidemli,6,56500,81,8,Evet,6,59,5,Ofis,Izmir,0
1760,24,Satis,Uzman,8,45900,74,23,Evet,7,20,4,Ofis,Ankara,1
1761,57,Satis,Uzman,18,62000,66,1,Hayir,5,57,1,Ofis,Istanbul,1
1762,36,Yazilim,Uzman,12,52700,73,17,Evet,6,10,2,Ofis,Istanbul,1
1763,42,IK,Uzman,17,56400,100,9,Hayir,4,55,5,Ofis,Istanbul,0
1764,32,Yazilim,Kidemli,1,46200,69,16,Hayir,1,8,2,Hibrit,Izmir,1
1765,28,Finans,Uzman,17,63100,90,3,Hayir,5,56,2,Uzaktan,Istanbul,1
1766,37,IK,Kidemli,12,66400,70,8,Hayir,5,49,1,Hibrit,Antalya,0
1767,27,Yazilim,Uzman,0,29800,74,1,Hayir,0,48,1,Hibrit,Ankara,0
1768,46,Satis,Junior,11,38800,61,10,Hayir,3,58,3,Ofis,Istanbul,0
1769,24,Pazarlama,Uzman,10,52600,61,2,Evet,5,9,2,Hibrit,Istanbul,1
1770,23,Pazarlama,Kidemli,13,60700,88,22,Evet,1,19,3,Ofis,Istanbul,0
1771,43,Finans,Uzman,9,53000,67,14,Hayir,7,24,2,Uzaktan,Ankara,1
1772,39,Satis,Junior,8,41000,73,16,Hayir,2,59,5,Uzaktan,Istanbul,0
1773,54,Satis,Junior,14,43600,87,9,Evet,7,22,3,Ofis,Izmir,0
1774,23,Operasyon,Uzman,4,37300,60,4,Evet,4,25,3,Uzaktan,Istanbul,1
1775,57,Operasyon,Junior,11,41000,79,10,Hayir,7,39,1,Uzaktan,Antalya,1
1776,26,Pazarlama,Uzman,4,35400,66,11,Evet,0,38,5,Ofis,Izmir,0
1777,34,Satis,Uzman,18,66700,52,12,Hayir,5,20,4,Ofis,Izmir,1
1778,48,Yazilim,Uzman,19,64000,80,6,Evet,4,23,2,Hibrit,Istanbul,1
1779,28,Yazilim,Junior,7,36200,62,19,Hayir,4,49,3,Hibrit,Bursa,0
1780,56,IK,Uzman,16,59400,88,22,Hayir,3,17,4,Hibrit,Istanbul,0
1781,53,Satis,Yonetici,8,77900,81,23,Hayir,7,33,5,Ofis,Istanbul,0
1782,40,Yazilim,Uzman,6,49200,93,23,Evet,0,56,3,Hibrit,Istanbul,0
1783,37,Operasyon,Junior,13,45700,100,21,Hayir,0,52,2,Ofis,Ankara,0
1784,36,Operasyon,Junior,5,30500,77,0,Hayir,1,17,1,Uzaktan,Ankara,0
1785,47,Finans,Junior,14,48900,98,7,Evet,1,45,2,Ofis,Istanbul,1
1786,42,Satis,Yonetici,5,67900,52,21,Hayir,5,14,5,Hibrit,Istanbul,0
1787,43,Pazarlama,Kidemli,7,58400,68,18,Evet,3,18,5,Ofis,Izmir,0
1788,43,Operasyon,Uzman,7,41300,92,21,Hayir,0,22,5,Hibrit,Antalya,0
1789,40,Yazilim,Uzman,7,47400,69,3,Hayir,3,40,2,Hibrit,Ankara,0
1790,41,Operasyon,Junior,5,29000,61,18,Hayir,5,12,2,Ofis,Antalya,1
1791,25,Yazilim,Uzman,4,43200,78,11,Hayir,2,48,3,Ofis,Bursa,0
1792,35,Pazarlama,Uzman,8,45800,67,7,Hayir,5,53,1,Ofis,Istanbul,1
1793,56,Operasyon,Uzman,11,52900,93,7,Hayir,2,41,1,Hibrit,Istanbul,1
1794,49,IK,Uzman,17,61100,79,22,Hayir,5,12,5,Hibrit,Istanbul,0
1795,46,IK,Junior,1,22300,91,24,Evet,1,59,4,Uzaktan,Istanbul,1
1796,29,Operasyon,Uzman,10,50200,75,5,Hayir,1,40,4,Ofis,Ankara,0
1797,26,IK,Uzman,19,62100,63,6,Hayir,2,35,3,Hibrit,Izmir,0
1798,31,Yazilim,Kidemli,9,62300,95,10,Hayir,3,19,1,Ofis,Izmir,0
1799,52,Pazarlama,Junior,2,28100,87,7,Hayir,2,20,2,Hibrit,Istanbul,0
1800,35,Yazilim,Uzman,16,60100,81,17,Hayir,2,24,4,Ofis,Izmir,0
